
X,Y,Z,AUGT,grade_kriging
-239,244,-209,20.8694449424743,20.8694449424743
49,-508,-409,27.9018769264221,22.20297935803729
-87,196,231,21.4608346462249,21.4608346462249
-119,316,287,10.3137080192565,11.40499946832648
441,300,-145,13.3502658367156,15.333339495658798
153,508,143,38.6000914096832,33.25693858782446
97,-260,-89,12.050919508934,12.050919508934
-103,-76,223,13.032001543045,14.72710868120188
89,972,167,11.6374544382095,16.603640707731216
65,-1020,-993,12.3154641151428,12.3154641151428
-159,508,-17,11.441962814331,11.441962814331
481,-1012,-713,16.6925058841705,16.6925058841705
129,-292,-121,18.4075217723846,15.906620140075642
-327,452,183,17.4173554182052,19.53601775288577
-191,-124,191,21.119537115097,20.726983737945524
-535,428,551,15.3433429956436,15.3433429956436
81,-356,-249,16.7399952888488,16.31523112773887
-191,372,239,17.5454004049301,14.960020437240559
377,-772,-745,16.2782312154769,15.96878289461128
233,396,-137,13.1312830209732,13.1312830209732
193,412,119,12.1215753316879,12.1215753316879
-887,-1172,391,11.3212065458297,11.05336104631418
-135,-44,191,32.5202980518341,32.5202980518341
-191,-1044,543,19.9081869602203,17.568352098464917
297,108,-369,12.4003585815429,12.4003585815429
425,308,-145,14.5343665361404,14.5343665361404
-175,500,271,11.9161453962326,14.77746193647383
-63,580,167,12.4927941083908,13.606700958251919
-15,-548,-441,11.7274845361709,11.7274845361709
25,428,143,17.1208100795745,17.1208100795745
241,372,-129,12.4064650297164,12.963242375850601
81,-692,-697,13.6040239810943,14.2321970033645
289,628,159,16.2983940601348,18.157006552696146
-143,172,567,11.5488379240035,11.5488379240035
-183,516,247,11.0162813425064,11.0162813425064
-159,220,207,27.7885892868042,21.5912752485275
-159,428,183,18.4345866441726,17.277504670619894
633,-1004,-929,23.4838015079498,20.546243269443455
-199,-132,191,24.3854763507843,24.3854763507843
-567,148,527,11.9977372169494,12.52547172546382
-519,244,495,12.4516459703445,12.4516459703445
-231,-76,271,25.0419937133789,31.02519622802734
-183,-1100,439,18.3098162651062,16.209506044387812
105,-428,-329,15.0681205749511,14.32159519433968
-247,-12,135,22.4002837181091,23.043489327430677
-751,-1108,375,13.1489539861679,13.45345289468762
73,532,175,31.9435208320617,27.087123699188183
-191,212,231,26.5558835029602,26.10442097134058
105,156,167,18.6308236122131,20.86908325195308
-247,716,239,15.9229473829269,15.9229473829269
-95,60,199,25.3273623943328,26.382844807306853
401,-804,-673,10.1103762626647,10.24411904335015
-119,1108,535,13.1381254673004,13.1381254673004
481,-1300,-897,12.7128855943679,13.243983614444662
9,1060,183,17.5985196113586,16.6202161455154
-159,340,191,36.5591638565063,32.12801812171932
169,-412,-457,24.9258321762085,25.2362836742401
417,-636,-681,11.4026721954345,13.9083603858947
665,-1004,-825,30.9682041168212,30.9682041168212
-23,-92,-81,12.681131362915,12.681131362915
129,652,175,19.7372741699218,20.672911472320482
105,500,199,11.6684294462204,19.2858570039272
-151,324,159,19.6166639328002,19.450533903837126
425,564,151,13.8218864440917,15.106207007408063
57,-1020,527,20.97309217453,20.35532079219816
-263,908,215,11.9451986312866,11.9451986312866
89,540,143,20.7814896583557,22.337655415534947
-55,476,231,12.3260391235351,12.3260391235351
-15,532,175,12.4011915445327,14.15253595113748
-55,-1180,375,22.0825194358825,21.87122534751886
-63,356,143,18.5439512968063,18.5439512968063
273,564,-65,10.2060793876647,10.2060793876647
489,-236,-737,10.7829208612442,12.12617952585218
-343,436,15,14.2137236833572,14.2137236833572
-119,60,223,23.2555229187011,26.710487916469518
633,-1028,-953,16.9248605012893,16.721958777904447
-303,388,183,26.9692247390747,33.23538372993468
-207,396,215,35.6227569103241,37.37365414619446
145,692,175,25.2464189529418,25.2464189529418
433,-564,-737,26.8875429630279,23.336098127365062
-887,-1212,375,10.3683751583099,10.3683751583099
-55,524,159,39.4883150100708,30.42739641189572
585,-940,-961,27.5347189903259,20.623712215423524
-207,-44,287,24.6624242782592,21.256411801576547
369,516,135,24.5409518718719,20.88963033437723
-311,860,151,17.4390510082244,14.591771354675224
25,-1012,527,19.1568134546279,22.12988523960106
17,-36,143,11.5153009414672,11.5153009414672
41,356,151,26.6118427276611,24.90594573974606
321,-636,-729,13.445855641365,13.445855641365
305,940,495,12.885247015953,14.26317014217372
-119,1076,479,10.9910190820694,10.9910190820694
-327,452,271,28.6691888809204,21.52459887822467
129,924,159,21.3206211566925,18.73397404551504
209,-404,-473,21.1942444324493,20.16133060455318
-159,828,159,20.9813166618347,23.00635968089102
33,-1012,551,14.1009897947311,14.1009897947311
65,588,175,28.0371674060821,32.030096279780025
89,228,-89,19.9635363578796,17.55782405376431
-207,84,183,19.1487571954727,19.1487571954727
-223,-44,207,29.5362671375274,27.93062851905816
449,684,159,13.15520529747,13.15520529747
641,-1044,-945,17.9492238998413,16.97024331569671
-191,420,519,10.8126972436904,14.402719364166177
-911,-1164,383,10.1055198431015,11.1268436861038
161,-484,-513,15.4427728414535,15.4427728414535
489,596,143,17.2923326969146,18.77018240928644
-23,68,135,19.3128625869751,17.728208969831442
-391,700,503,13.0661355018615,12.97323536157603
-127,820,151,20.5944690227508,21.42611282348628
9,44,255,18.0566621065139,24.63966347455973
297,-796,-625,34.1437487602233,32.1714251136779
-551,540,623,11.8101733446121,12.30909667968748
-79,-148,119,11.120766210556,11.3189868688583
89,316,143,35.5984409332275,35.5984409332275
-647,220,487,10.4600174427032,10.4600174427032
-319,628,207,12.8645257472991,12.8645257472991
121,140,159,29.5482931137085,21.277880645751925
-183,460,215,23.5084609508514,22.689024438858
-319,380,167,40.0,37.92792553710936
-335,-332,151,10.2978934049606,12.18404673814769
49,484,151,33.1191084861755,32.480669574737504
377,-836,-689,14.8916702747344,15.76286568164818
-103,52,199,36.6341866016387,28.644209648768033
129,-412,-449,12.5740693330764,14.908285374641359
-311,780,255,28.9965071201324,29.66675143241876
-95,-1172,391,25.7673934936523,23.44149072647088
449,-844,-737,18.4414606332778,18.4414606332778
145,-284,119,18.4999888420105,18.4999888420105
-111,-628,-657,12.5132408380508,12.19567340612408
41,-1036,503,18.3516863822937,18.3516863822937
-583,692,527,11.7196140289306,15.63867311954493
-495,516,535,13.956314754486,13.956314754486002
433,-868,-713,21.2303270339965,19.271168817281662
-335,492,191,17.1576590538024,20.67831060290331
89,668,231,11.4874346494674,11.4874346494674
-527,500,527,14.4168673515319,15.423419828414831
81,900,167,12.2214946746826,14.62736241459844
609,-1188,-353,12.9184860944747,12.407584214210441
-359,276,159,15.2029671192169,22.45587774753568
33,684,183,25.7095837593078,20.716007474263456
-543,-44,383,11.1272733688354,11.1272733688354
737,-884,-769,10.4749453544616,10.4749453544616
-295,524,167,19.6484240055084,17.88587922573088
-167,444,135,15.9934303045272,15.9934303045272
73,428,159,37.6694789886474,30.68616806666052
41,-36,175,13.3451021671295,12.60592835664746
-455,476,167,23.8754343032836,23.129932310581133
-199,388,543,14.9407064437866,16.61208675384519
-383,820,239,18.0634706735611,16.06480950832366
-103,100,287,11.4314824342727,11.4314824342727
-167,-36,143,16.2016546964645,16.2016546964645
97,156,167,25.2693423748016,22.942873551050774
-63,84,279,33.6958226203918,33.048122749328556
345,228,-377,11.7017421245574,11.7017421245574
-55,-852,391,17.3909961700439,17.3909961700439
-7,116,287,16.7915653944015,16.7915653944015
-175,-44,175,23.6277160167694,23.6277160167694
-279,-108,559,16.5833760499954,16.45841793298717
-231,76,215,20.8669565677642,21.9756861495971
193,76,-265,22.2348056316375,22.76004896163933
601,468,119,10.0137268543243,10.0137268543243
-311,732,207,13.7483567237854,18.70415659904478
-183,516,143,30.9836997985839,30.9836997985839
57,636,183,14.7649384021759,14.7649384021759
-87,964,199,14.0210440397262,15.92233860731121
-199,-204,7,10.9051923513412,10.9051923513412
161,-460,-433,21.4291329860687,25.481909272670705
33,188,287,29.2675063133239,29.2675063133239
249,148,-1,13.5769894838333,14.11048440456388
65,500,159,36.2406191825866,33.89412899229257
409,-116,-441,15.0889271259307,15.573902595043121
689,-1292,-569,11.8960947036743,11.8960947036743
257,236,-57,13.526674079895,14.301761445999121
353,516,487,10.7098432540893,11.70397979259486
-119,540,135,28.5134026050567,28.513402605056704
-495,620,495,18.4519935846328,20.91558022737496
-79,-268,71,17.3096041202545,16.90108729362484
761,-204,-945,12.3632432460784,12.3632432460784
473,324,-137,18.1586305618286,16.835762550830808
-463,308,167,14.6173298835754,15.49580361127849
777,-204,-937,11.1103419065475,11.1103419065475
97,-196,-225,16.0682322502136,16.0682322502136
-983,-348,375,10.3397051095962,10.3397051095962
-543,700,527,21.6154106140136,20.097247595786982
425,-884,-969,21.3978635787963,20.190696229934623
-439,652,215,11.7239867925643,11.7239867925643
49,588,167,25.8473205566406,25.78787293434138
449,-1124,-889,18.7339124202728,18.7339124202728
529,-1028,-921,14.5952604532241,16.01415063858026
-23,828,159,18.3642848014831,16.4760929870605
81,-324,-217,31.3611149787902,21.94762849807734
153,332,79,15.048353767395,21.44088693499561
145,-404,-281,12.723108959198,12.723108959198
529,-1052,-969,13.8768596649169,15.69257131576531
121,-652,-713,16.1217965602874,16.1217965602874
321,-700,-553,21.3044198513031,21.3044198513031
129,668,143,29.8322108268737,24.26852492014562
361,748,167,11.8892452478408,16.86252303481094
17,316,167,31.6194900512695,27.18305299758906
481,-1068,-929,26.2082937717437,21.10321244239802
-511,-276,519,10.00825009346,10.00825009346
-535,236,423,11.9573507785797,11.9573507785797
-63,436,183,25.6346801757812,25.6346801757812
-519,860,239,10.2993245124816,10.358210673332131
25,-900,391,17.0516613006591,15.89604115962975
193,356,-129,11.1029176712036,11.1029176712036
-95,292,239,37.5870565414428,23.667807354927
-327,28,247,10.888592672348,10.888592672348
489,-564,-857,20.9152287006378,19.25036442756651
-263,556,207,29.7062920570373,29.7062920570373
17,-4,191,10.3850122213363,10.3850122213363
-159,-844,399,21.053444480896,21.053444480896
-39,-4,287,26.3489605426788,25.29401552518204
9,388,439,12.1313874721527,15.100510568618729
73,-844,-697,13.6562646627426,13.6562646627426
-231,676,199,25.9745547771453,25.9745547771453
-247,-76,327,21.7101090431213,22.21667460918422
305,812,471,21.8403012752532,20.35852495431891
-215,756,271,18.2174076080322,18.2174076080322
-87,-1156,383,23.3519223213195,26.3115755748748
17,-1156,-897,12.8232000350952,12.8232000350952
249,508,167,17.864698600769,25.646644046783408
137,-516,-433,16.7989791154861,17.53924675941464
-383,788,183,22.3105503559112,18.910991706848094
-183,236,207,15.0297224998474,15.0297224998474
-39,-516,-297,12.3887251377105,12.3887251377105
105,628,159,32.309253501892,26.255513544082582
-879,-1204,375,17.469425535202,15.7050515079498
-143,-12,183,29.7818755626678,27.24145760536188
-31,4,263,14.169471502304,16.35485259532922
1,292,175,12.4314153671264,24.07104012250895
41,388,399,11.2176621198654,11.2176621198654
-55,220,199,34.3605691432952,34.3605691432952
177,452,143,15.3393358945846,15.3393358945846
585,-1012,-889,13.8279368162155,13.827936816215498
-231,52,159,18.2053395748138,24.06002724647518
-415,836,255,11.4704225778579,11.4704225778579
89,996,191,28.8264751911163,27.82671118736262
-151,356,159,40.0,33.47589351654052
-559,684,575,18.9352406263351,18.9352406263351
657,-956,-833,11.5133476257324,17.10847989082332
-199,732,535,10.885299372673,10.885299372673
-415,620,527,12.3008002281188,12.3008002281188
-839,-380,359,10.9561946868896,11.533145742416337
-239,292,159,13.6129096984863,15.419131529331166
-335,772,463,14.8696989774704,14.8696989774704
345,-748,-745,22.777002620697,22.777002620697
-167,524,-57,13.5449058055877,16.310896916389403
41,228,175,33.4648570537567,33.4648570537567
-239,892,159,10.3635853290557,10.3635853290557
497,-228,-737,12.5655866622924,12.5655866622924
217,-276,-337,13.335237455368,13.335237455367999
-247,436,295,18.4811169147491,18.4811169147491
-367,796,199,13.465927362442,17.67341081142424
657,-924,-945,16.2535238742828,17.315856599807717
409,20,-361,29.1152761936187,23.67488625526422
-23,588,143,18.1649928569793,18.906249892711575
769,-1316,-761,13.89416847229,13.51506002902981
-39,460,167,11.6079993247985,12.47019826412194
-175,148,175,16.9593986749649,21.741402983665438
241,780,135,18.8639177322387,18.14543160319323
-895,-1188,375,17.5219921588897,17.31849637985222
321,716,175,23.332826089859,23.86279429435728
-303,-540,415,13.1102182865142,13.1102182865142
793,-1428,-561,10.6184684991836,10.6184684991836
-559,220,479,13.3019761800765,17.149709572791977
377,-1188,-889,22.6987858772277,19.65583340406411
-447,844,207,11.1459899187088,13.988539090156541
-167,-84,191,25.3054086208343,30.19074857393897
345,644,135,18.7205686569213,16.87242402076713
153,108,127,10.8129495859146,14.49991528034208
-191,828,151,26.091781759262,24.239710397720273
-207,-100,231,20.1138996124267,20.00106805801386
49,468,167,27.3558457374572,25.8966108436584
-719,-1476,359,14.2674690723419,14.2674690723419
153,612,167,11.4472806930542,18.87609709978102
-351,668,527,19.4606743812561,18.53060102462766
201,-284,-457,11.26658847332,12.4570209765434
-479,548,503,22.3619230270385,20.609491796493458
73,-476,-457,22.9434924125671,28.01907727241512
465,-700,63,10.8818728923797,10.8818728923797
-207,84,159,40.0,27.95301586627956
-343,572,151,15.4140245199203,16.81645988941188
-23,356,439,22.8681635856628,22.8681635856628
153,516,255,12.9298274755477,12.9298274755477
297,12,-201,14.2008717536926,14.16108579635617
-55,692,159,14.9439097881317,14.27947185873983
409,-1332,-545,11.4633534908294,11.4633534908294
-271,532,199,16.4287685394287,16.920365188121764
473,-996,-913,11.9969334602355,15.367985989570535
329,484,135,11.6973132848739,11.6973132848739
-295,-1052,519,24.6184326171875,20.525718617439246
-183,308,-97,22.3727036476135,21.05141067266461
417,-1292,-881,10.3080186367034,10.356981790065678
-215,-12,367,10.5735165357589,10.5735165357589
-79,132,151,10.0261991024017,13.151084116697275
-359,588,111,22.5874445438385,18.86010911703108
-135,-180,159,21.1816950798034,21.1816950798034
-87,148,511,16.8643661260604,16.8643661260604
-31,300,647,18.0513734340667,18.0513734340667
-223,156,191,22.1146556854248,22.1146556854248
-223,-44,279,31.1935784339904,27.658225555419868
-63,4,159,28.1721494674682,28.172149467468195
201,-836,-913,13.2939619779586,13.2939619779586
41,-668,-481,12.7356711626052,14.037050130367216
225,-892,-769,12.701328086853,12.701328086853
-199,740,167,25.7642345428466,25.570546932220402
-247,204,167,15.2931163787841,17.732764205932554
441,-572,-825,21.5385513782501,21.5385513782501
321,260,-169,12.995117521286,13.657690746784189
641,-860,-817,10.0171778678894,10.70304753780362
305,-644,-745,15.2754232168197,15.2754232168197
481,-1388,-593,14.3624058246612,14.362405824661202
-39,876,159,15.0558959960937,14.347196598052939
-463,844,255,10.961769580841,10.961769580841
-279,-108,303,11.6709517002105,11.97358643054955
-47,732,151,17.7319023370742,15.899350172281213
473,-340,-801,19.76101770401,25.832712392807004
-119,644,151,18.2856755256652,18.2856755256652
-247,532,295,28.6289005756378,24.07542719841001
-439,332,231,26.8147095203399,23.001693744659377
-63,-1116,423,18.9220522403717,16.44887624263763
329,-1300,-817,11.1310912132263,14.12456533432005
-535,548,567,18.8070776462554,25.249716048240593
-111,460,-1,10.960713481903,10.960713481903
-191,844,143,17.2460360765457,17.769435906410187
-383,660,263,15.4442413330078,15.444241333007803
-7,372,463,25.8357805728912,21.201045055389358
625,-1156,-929,13.9316506385803,13.931650638580297
241,820,271,10.2185014009475,11.12050884485237
-519,652,535,27.5634299278259,25.09662767410274
193,468,175,25.0914013862609,26.58228831291192
-151,-1164,391,27.8711729526519,21.6596448040008
-367,412,151,10.7707546949386,12.963900358200014
-199,532,23,28.3513241291046,21.956950985590602
25,204,287,33.2756891727447,30.348910036086977
81,-652,-505,15.3508490085601,15.3508490085601
-247,84,255,12.5878558635711,12.5878558635711
-255,-1156,383,29.6473724842071,29.766002769470163
569,-844,-753,10.7869583368301,10.7869583368301
-431,308,207,12.2369786739349,19.93758626461025
-839,-516,359,14.1148604393005,14.1148604393005
-191,476,-25,13.1294979333877,13.44982535839075
561,676,151,10.8967470645904,12.94504709959024
-311,596,159,19.3302204608917,18.913893175125082
-911,-1140,391,10.2116472721099,11.86461220741264
