,X,Y,Z,AUGT
2157310,409.0,-972.0,-681.0,12.430875635147094
1055150,241.0,764.0,143.0,14.934552097320553
407087,345.0,-652.0,71.0,10.69232416152954
362650,9.0,60.0,327.0,16.784914541244508
2659121,153.0,-764.0,-929.0,10.356505727767946
1811455,-183.0,444.0,223.0,16.079912424087524
2924800,-239.0,36.0,215.0,20.69477038383484
2902005,409.0,-892.0,-921.0,11.960038924217224
2244725,-167.0,420.0,591.0,18.299563694000245
2531330,577.0,-900.0,-713.0,12.864209151268009
1960129,-95.0,-780.0,-665.0,12.99946575164795
1645340,465.0,428.0,-305.0,10.528216433525088
3631254,25.0,676.0,151.0,30.765781259536748
1051751,-335.0,564.0,495.0,23.68383412361145
2394030,209.0,-484.0,-425.0,17.240497398376466
2307480,529.0,-1044.0,-929.0,19.880525112152103
2772304,-255.0,772.0,263.0,23.437580823898315
166482,-7.0,684.0,167.0,11.536225485801694
1647447,-383.0,364.0,551.0,11.429225373268128
747739,-239.0,756.0,247.0,23.429690456390386
2082338,-7.0,548.0,199.0,16.86780896186829
2766254,417.0,-924.0,-713.0,25.98404097557068
3299192,-95.0,20.0,199.0,19.838397979736328
2062978,545.0,-1204.0,-385.0,10.15827922821045
2370866,-127.0,28.0,231.0,14.371702766418457
328525,-279.0,196.0,159.0,16.47913067340851
973083,-319.0,-1052.0,527.0,12.08165385723114
1951754,393.0,36.0,-377.0,13.23436598777771
155748,433.0,764.0,223.0,13.26911211013794
2621985,-199.0,-324.0,231.0,10.801880407333377
1235751,73.0,-500.0,-425.0,16.2584632396698
1031731,-199.0,36.0,159.0,27.93328652381897
2340500,-135.0,268.0,-33.0,24.575933980941766
1826671,177.0,-628.0,-625.0,14.883936452865601
3120689,-679.0,-1316.0,399.0,17.077303242683413
393785,-415.0,540.0,511.0,12.137469387054447
1851263,-551.0,172.0,527.0,15.332208395004274
732872,41.0,-564.0,-457.0,22.380493545532232
1859927,-143.0,-1180.0,383.0,12.731354475021364
584093,353.0,364.0,-241.0,15.368211555480958
1325111,-79.0,532.0,279.0,10.85715036392212
896481,425.0,-1132.0,-873.0,12.785689830780035
206078,-367.0,780.0,439.0,13.605203914642336
2513452,153.0,660.0,135.0,13.968014788627624
1558345,145.0,76.0,127.0,20.324259567260746
444004,417.0,-868.0,-737.0,10.271840238571167
2858162,-327.0,452.0,175.0,18.536234998703
112471,-199.0,380.0,143.0,36.599690485000615
1090016,-319.0,884.0,183.0,11.932108378410339
3120100,209.0,428.0,-1.0,22.00204563140869
3559884,-199.0,-1148.0,407.0,26.30774230957032
1091453,169.0,44.0,119.0,17.81566944122315
2264498,-159.0,324.0,-121.0,11.354561281204223
697584,-71.0,-100.0,55.0,28.617367601394648
994155,185.0,-372.0,-481.0,10.407843351364138
1358811,425.0,-804.0,-609.0,13.266754579544067
221490,-535.0,364.0,199.0,19.455334305763248
10701,433.0,-556.0,-801.0,19.217192173004147
152157,-607.0,-228.0,359.0,12.91194272041321
2990978,-719.0,-1132.0,367.0,14.622471356391909
609086,-263.0,220.0,151.0,11.743382096290588
2449356,-31.0,460.0,191.0,10.683953642845154
1815142,113.0,-548.0,-473.0,16.357020401954653
1438745,-47.0,292.0,183.0,16.944144821166994
2661755,-367.0,620.0,207.0,10.512480092048646
1078701,-175.0,692.0,111.0,20.046790599823
25097,-151.0,-1148.0,391.0,33.4846869468689
390332,441.0,348.0,-153.0,12.105330801010131
1139449,129.0,188.0,167.0,24.015664148330693
1126045,193.0,-844.0,-689.0,16.57954301834107
1828911,-39.0,460.0,231.0,23.913084697723388
107830,65.0,564.0,175.0,40.0
2970270,-71.0,-36.0,159.0,23.438765430450438
929585,-151.0,660.0,191.0,10.161810851097107
58671,377.0,-620.0,-657.0,10.56735167503357
840117,121.0,492.0,47.0,10.94670732021332
893298,129.0,132.0,175.0,18.331049227714537
2814888,537.0,-836.0,-809.0,33.012683153152466
3359334,-271.0,36.0,191.0,33.47849988937378
2024782,-167.0,-76.0,207.0,28.930842065811163
2591296,305.0,-748.0,-857.0,14.650026893615726
3074766,-343.0,68.0,319.0,14.392114448547366
3545566,361.0,644.0,159.0,30.691106653213506
96739,625.0,-1132.0,-937.0,28.10846343040466
124447,-335.0,476.0,199.0,25.494623231887818
3267397,705.0,-1324.0,-505.0,11.053519344329837
764816,-111.0,36.0,223.0,22.300384235382086
3638880,257.0,604.0,151.0,14.637141084671024
1803533,-103.0,-1140.0,391.0,31.57475538253784
3374491,-87.0,332.0,279.0,10.238126850128177
689047,393.0,-1348.0,-569.0,13.40133593082428
1006846,-55.0,-76.0,-49.0,19.805766391754148
1094117,185.0,-580.0,-441.0,18.2843367099762
355533,393.0,660.0,151.0,21.310198020935058
611534,673.0,-1420.0,-713.0,10.056503534317015
744822,97.0,-292.0,-153.0,11.500454807281494
253942,17.0,-516.0,-329.0,35.0820342540741
3141232,337.0,-908.0,-777.0,11.943822431564332
518518,377.0,604.0,159.0,24.276296281814574
3141037,377.0,-28.0,-369.0,26.660790109634398
2621023,65.0,740.0,231.0,15.479757332801821
718747,17.0,36.0,287.0,11.022013950347901
2625796,-47.0,-668.0,-713.0,26.560820531845092
2150075,529.0,196.0,-377.0,11.443104195594788
2683969,-647.0,-1076.0,383.0,11.877386331558228
2928690,81.0,876.0,151.0,30.006777906417852
1072067,137.0,-316.0,-257.0,22.90885610580445
226749,225.0,-644.0,-657.0,21.886627101898192
1196946,-223.0,708.0,183.0,26.85746517181397
2072741,-39.0,932.0,143.0,19.18783519268036
2242553,-151.0,-212.0,159.0,18.052093076705933
3403559,409.0,876.0,279.0,15.393807935714722
2863638,25.0,-1052.0,535.0,11.456384873390201
1546278,-223.0,844.0,167.0,16.494319105148318
3603387,-31.0,204.0,-209.0,22.442429542541504
3060578,281.0,-1324.0,-801.0,14.431582641601565
3048594,-295.0,876.0,215.0,11.172603845596313
1417687,113.0,460.0,151.0,34.80693683624268
1767383,-39.0,772.0,111.0,11.455681586265564
578965,409.0,-516.0,63.0,14.049405670166015
2382068,497.0,596.0,151.0,29.278046274185186
3388726,-95.0,1156.0,527.0,13.796089124679565
3290328,17.0,188.0,287.0,33.02093801498413
1501543,-55.0,468.0,279.0,40.0
2644578,425.0,-956.0,-905.0,21.796195125579835
1658984,-287.0,484.0,207.0,35.316546630859385
3564316,-263.0,92.0,159.0,16.357380223274234
4134,257.0,284.0,-201.0,12.555711436271668
59606,-271.0,772.0,215.0,11.06778018474579
316607,-407.0,524.0,527.0,10.144188952445983
115208,-935.0,-1124.0,391.0,13.683773469924926
3597524,-279.0,-164.0,143.0,24.939056777954107
1267275,-143.0,692.0,183.0,21.22925457954407
2893038,241.0,396.0,-57.0,10.751059150695804
409803,273.0,20.0,-113.0,11.397478151321412
42741,-79.0,-564.0,-153.0,15.619137859344486
3129266,-223.0,100.0,279.0,17.88246068954468
3691569,153.0,660.0,183.0,40.0
1654834,-311.0,428.0,255.0,16.884440183639526
172704,193.0,740.0,167.0,26.869171047210692
2048882,1.0,-732.0,-457.0,14.407329750061034
59784,-423.0,476.0,167.0,11.061965799331665
273369,249.0,196.0,-57.0,12.728665161132813
3593523,521.0,-980.0,-961.0,20.29348783493042
1833338,-575.0,540.0,527.0,15.350458812713626
547381,529.0,-924.0,-785.0,30.1979621887207
1715436,-247.0,476.0,271.0,27.463203334808348
3122896,105.0,596.0,135.0,29.408140373229987
2171920,-319.0,604.0,167.0,23.36502542495728
398226,33.0,1044.0,159.0,20.93716144561768
172917,-815.0,-1100.0,375.0,25.118210411071782
378970,89.0,252.0,167.0,18.62505478858948
1316919,-39.0,284.0,223.0,25.33991875648499
2533829,-463.0,516.0,151.0,18.287587952613837
2711236,-711.0,-1228.0,399.0,11.168543004989624
2502036,-231.0,-12.0,207.0,13.328858804702758
891073,-215.0,-1132.0,375.0,14.062257599830627
3303872,497.0,-1012.0,-809.0,12.063706016540527
2415202,-431.0,636.0,207.0,16.261802101135256
3461962,73.0,-956.0,-665.0,11.066603755950931
1062815,1.0,260.0,-209.0,21.83226137161255
521369,385.0,-1244.0,-553.0,13.425969672203063
308406,-55.0,524.0,151.0,21.607924461364746
2675597,-183.0,1156.0,551.0,19.414168643951413
3629794,-431.0,388.0,231.0,10.895351004600524
2568611,-295.0,76.0,247.0,16.56488380432129
2589801,81.0,204.0,167.0,29.806334066390985
1851781,-335.0,476.0,175.0,14.236683320999148
3507501,-215.0,-164.0,239.0,12.173189830780029
1208628,9.0,-76.0,279.0,16.34860782623291
785288,-55.0,468.0,-41.0,25.832946395874025
3167481,505.0,-1196.0,-369.0,11.718855834007266
1080189,681.0,-1012.0,-961.0,27.025842857360846
2796149,-151.0,-76.0,231.0,33.30825300216675
1802515,569.0,-388.0,-841.0,14.336030220985416
2544254,17.0,-652.0,-441.0,15.278778433799744
2346905,-135.0,724.0,159.0,19.85429086685181
1844505,569.0,-876.0,-721.0,16.97697150707245
992033,1.0,604.0,159.0,30.77738199234009
1701743,-263.0,452.0,167.0,18.801952528953553
2762825,81.0,-580.0,-481.0,16.152036738395697
1967060,-271.0,-108.0,319.0,24.504327201843267
408445,-287.0,116.0,159.0,16.236719751358034
467938,-335.0,788.0,239.0,10.486555433273317
3382535,169.0,612.0,423.0,12.461937093734742
2972274,73.0,-1052.0,527.0,10.547889780998233
1488784,265.0,-1292.0,-817.0,30.396377944946288
2543602,-191.0,404.0,127.0,16.913059997558594
809968,-279.0,468.0,23.0,16.988950753211974
3405998,-175.0,-100.0,183.0,23.35239195823669
1841249,545.0,-1036.0,-969.0,18.702877831459052
1069042,-143.0,884.0,151.0,38.72929763793945
866771,-143.0,476.0,567.0,16.314812660217285
2573898,-79.0,588.0,-49.0,19.375165414810184
1328368,-335.0,-12.0,135.0,20.116932392120358
3043376,393.0,516.0,111.0,17.493409729003908
107094,-143.0,-52.0,167.0,26.238208007812506
1874430,177.0,740.0,231.0,10.95597505569458
2371498,473.0,-620.0,87.0,10.503046464920043
3092112,377.0,268.0,-345.0,11.21544361114502
1882640,41.0,-628.0,-385.0,15.422955799102786
2731636,-71.0,436.0,183.0,16.569685316085817
1345050,-847.0,-1028.0,375.0,10.754517173767093
3620107,-55.0,436.0,-33.0,20.7869921207428
1514735,129.0,-676.0,-697.0,13.081769037246705
3223940,41.0,732.0,215.0,19.28142261505127
1194423,225.0,524.0,159.0,28.019078207015998
2218676,9.0,-356.0,-337.0,14.344629716873168
247736,-39.0,-4.0,327.0,10.208213782310489
2726509,-15.0,-1156.0,351.0,17.889542627334595
3277835,193.0,-988.0,-977.0,15.984167242050171
2366061,-263.0,916.0,191.0,12.669636940956115
498699,-95.0,244.0,551.0,16.337932348251346
3472903,657.0,-932.0,-945.0,21.99950819015503
814770,-263.0,532.0,231.0,18.39561378955841
2362338,1.0,444.0,199.0,26.84460740089417
3086801,105.0,-388.0,-289.0,15.160352826118471
2300858,121.0,-596.0,-529.0,15.224322748184203
3482312,-535.0,404.0,527.0,22.979325008392333
1346834,161.0,404.0,95.0,28.638828372955324
1119118,-303.0,316.0,183.0,16.818551993370058
1057379,-503.0,548.0,543.0,16.65253417491913
2529459,-15.0,460.0,223.0,31.499765348434448
2167805,-439.0,348.0,151.0,20.90152978897095
1392643,-463.0,500.0,215.0,16.501087951660153
2623874,193.0,-396.0,-465.0,21.26465258598328
939649,65.0,-308.0,-113.0,12.589416646957398
1451833,-295.0,52.0,191.0,17.394639945030214
1354116,-63.0,308.0,-201.0,11.187319135665897
839738,-295.0,300.0,183.0,28.42177433967591
3231870,-103.0,-132.0,-89.0,22.136153841018682
3701761,-599.0,524.0,495.0,12.28632326126099
859412,361.0,524.0,39.0,14.925692081451418
147294,-199.0,236.0,-209.0,17.48719346523285
1537394,-255.0,156.0,295.0,11.719159579277038
1706192,-231.0,308.0,183.0,16.557116103172305
2886204,185.0,-468.0,-465.0,26.527609491348272
3307281,321.0,-1108.0,-857.0,11.955731582641606
2617152,225.0,-404.0,-441.0,14.646651816368106
2699785,-263.0,-44.0,279.0,32.44310469627381
965348,433.0,660.0,159.0,12.707221913337708
1492495,-167.0,36.0,207.0,14.7152503490448
3283142,305.0,-948.0,-809.0,14.03509225845337
781041,-79.0,28.0,327.0,11.707050657272339
2414954,-215.0,716.0,223.0,13.456133913993835
2740649,-87.0,-244.0,47.0,15.949565982818607
1360126,497.0,724.0,167.0,30.291506385803228
1725062,-271.0,396.0,247.0,29.292072296142578
1781321,241.0,444.0,-89.0,12.001265335083009
1038991,281.0,692.0,143.0,16.267764854431153
2229478,97.0,-1028.0,527.0,17.841784524917603
1112392,-359.0,548.0,119.0,13.089929270744324
1111468,25.0,212.0,439.0,14.467658233642581
2405616,-119.0,252.0,-121.0,13.206306934356695
858670,-263.0,12.0,119.0,10.0563072681427
2248091,329.0,52.0,-249.0,10.527487444877623
3584780,-239.0,-92.0,319.0,17.37657527923584
905757,121.0,484.0,175.0,18.3880750656128
1771426,633.0,-1020.0,-297.0,18.690525913238528
3421545,9.0,564.0,423.0,14.851080560684204
3530947,281.0,-1236.0,-825.0,10.046185541152957
3282003,-271.0,468.0,159.0,21.46894931793213
736914,49.0,-644.0,-417.0,14.225330257415774
1841130,305.0,588.0,431.0,14.034933376312257
2655252,177.0,-788.0,-809.0,14.462049460411071
261731,-439.0,308.0,191.0,19.410237479209897
3168648,-183.0,12.0,175.0,15.245473933219909
3002331,-383.0,484.0,271.0,15.526916122436527
1191200,33.0,-4.0,239.0,10.873039746284485
736067,-215.0,428.0,111.0,16.353210735321046
2241054,577.0,-1396.0,-585.0,11.108271765708924
129237,337.0,204.0,-337.0,12.369929146766665
3713995,-55.0,180.0,175.0,24.738521814346317
3019966,329.0,116.0,-193.0,19.311227035522467
2108834,-15.0,820.0,159.0,14.215054321289065
3016966,657.0,-932.0,-817.0,14.225676059722902
3405964,-159.0,-1060.0,535.0,13.176727986335758
2214692,97.0,716.0,183.0,13.419218349456788
397924,-103.0,188.0,151.0,10.853082513809207
1672546,-191.0,516.0,175.0,30.942268943786626
3242371,577.0,-340.0,-833.0,18.1057169675827
654163,-247.0,132.0,295.0,23.007283592224127
386050,57.0,148.0,167.0,13.33311357498169
2114979,-7.0,-260.0,183.0,16.318396854400635
1620682,209.0,564.0,143.0,21.898550271987915
401162,-303.0,100.0,191.0,40.0
3525457,281.0,-1060.0,-985.0,10.48169550895691
885006,-79.0,388.0,143.0,15.641138362884524
345806,577.0,-1068.0,-881.0,13.648081064224243
566763,665.0,-876.0,-753.0,12.929852008819582
554773,529.0,-1044.0,-921.0,12.711088824272153
3553950,369.0,-684.0,-841.0,24.608023500442506
2381788,-191.0,484.0,135.0,19.93111972808838
2982526,-471.0,364.0,143.0,18.58172903060913
905566,81.0,556.0,111.0,12.349549007415774
3555170,73.0,-676.0,-529.0,26.486057138442998
1160471,-199.0,236.0,-233.0,10.964111924171448
3195872,-151.0,820.0,159.0,33.119073438644406
1162470,121.0,588.0,143.0,27.99890484809876
1419489,241.0,764.0,151.0,16.956211686134342
3023392,-183.0,244.0,-153.0,23.89300479888916
730125,593.0,-1108.0,-937.0,11.396464109420776
3330983,-79.0,276.0,223.0,24.30806570053101
2923475,481.0,-980.0,-809.0,17.639333629608156
400729,337.0,756.0,143.0,18.55290710926056
2462631,-135.0,1172.0,527.0,15.637045979499819
1636378,-47.0,300.0,-217.0,16.3421847820282
2682587,-479.0,612.0,511.0,21.221882915496828
3317386,361.0,580.0,-105.0,10.848896670341492
1099217,-71.0,68.0,151.0,18.52670090198517
1240943,-55.0,-1004.0,535.0,11.156652545928958
2460339,-103.0,252.0,-145.0,14.893662142753602
2208297,-423.0,788.0,183.0,10.549041676521302
3644233,-247.0,428.0,287.0,10.588695621490482
2332405,137.0,564.0,151.0,39.030559206008924
3189110,73.0,-172.0,-145.0,12.068296074867249
2749020,-487.0,820.0,551.0,11.613637304306033
1767769,-15.0,852.0,199.0,25.298906135559086
2694840,281.0,628.0,135.0,14.066602325439456
3330196,-327.0,572.0,167.0,14.535115385055542
1568281,-159.0,300.0,-209.0,17.65169839859009
276095,425.0,588.0,223.0,12.819461631774905
3350767,-799.0,-1196.0,183.0,16.994635462760925
3265728,-359.0,644.0,255.0,11.71931495666504
1012938,1.0,828.0,143.0,18.16336665153504
1916734,1.0,924.0,183.0,11.532376098632813
2378313,-151.0,508.0,255.0,10.824885606765747
2961221,393.0,188.0,-465.0,13.933323574066165
1352904,441.0,-1108.0,-313.0,10.489734244346618
1063814,113.0,708.0,207.0,15.828191709518435
2375234,41.0,892.0,143.0,23.313206481933594
112585,-399.0,492.0,159.0,10.305961346626283
1358044,-127.0,436.0,527.0,11.891870307922366
2809490,-351.0,308.0,247.0,13.452234292030337
1417929,129.0,100.0,159.0,11.738539695739744
1985632,89.0,724.0,231.0,11.828988027572631
1737522,465.0,-1060.0,-905.0,17.50971851348877
3483382,-215.0,252.0,159.0,17.333560276031495
2867349,-15.0,44.0,231.0,16.362874507904053
339135,-39.0,372.0,431.0,10.506708931922914
2958413,-111.0,660.0,167.0,17.39156394004822
398569,-215.0,220.0,-201.0,17.491383981704715
1245515,-31.0,300.0,183.0,23.218498706817627
3406546,-263.0,-108.0,167.0,17.307670664787295
250557,-199.0,-212.0,-49.0,11.166302299499511
3474775,-271.0,420.0,255.0,24.43387465476989
2418795,-119.0,-644.0,-673.0,10.388969087600707
3652629,-271.0,724.0,255.0,10.85360004901886
1218224,-439.0,740.0,519.0,12.157431292533875
671103,-255.0,-1052.0,527.0,17.663635587692262
331207,-479.0,308.0,167.0,21.497711658477783
2806927,113.0,404.0,-1.0,11.127526879310608
3618585,633.0,604.0,95.0,13.268123769760132
680155,121.0,644.0,143.0,38.27946724891663
584588,-287.0,564.0,223.0,18.876912188529968
1305110,273.0,700.0,167.0,12.960284948348999
1301721,-7.0,396.0,231.0,40.0
691702,-191.0,220.0,175.0,28.427970743179326
3395411,161.0,396.0,135.0,19.526502990722662
3541519,-167.0,516.0,-65.0,22.764876174926762
1969004,-487.0,340.0,175.0,14.017306804656984
2828339,-367.0,388.0,207.0,27.29758038520813
2847899,241.0,500.0,167.0,33.16006503105164
1376957,417.0,-916.0,-897.0,10.9166937828064
1113385,-239.0,-68.0,247.0,19.28238642215729
2352930,-263.0,196.0,551.0,13.11090989112854
1146957,-183.0,52.0,223.0,23.47580366134644
84141,377.0,164.0,-209.0,11.592770004272461
1451117,153.0,-412.0,-473.0,10.080852222442626
2260876,-383.0,652.0,271.0,12.706134271621703
1036310,-199.0,332.0,159.0,22.476187324523927
1824156,-103.0,188.0,175.0,17.623378825187682
2695032,-39.0,372.0,143.0,28.41760835647583
696922,-263.0,-1076.0,519.0,10.18381018638611
2570063,-423.0,364.0,159.0,26.144238567352296
38785,-23.0,-1044.0,519.0,28.787296724319464
3067043,-159.0,428.0,159.0,13.46990876197815
3108087,-327.0,-52.0,167.0,23.71688394546509
1915884,1.0,548.0,143.0,27.407089900970465
1698607,113.0,396.0,223.0,19.05857288837433
2004731,601.0,-884.0,-833.0,19.653870391845704
531593,97.0,-348.0,-225.0,27.299353790283213
3466978,697.0,-180.0,-937.0,11.73027665615082
2707112,-735.0,-1108.0,375.0,14.436101436614992
747253,297.0,380.0,-153.0,20.090139722824095
38677,73.0,-516.0,-433.0,19.25075719356537
3193110,257.0,-668.0,-697.0,17.847080206871034
2945854,129.0,500.0,183.0,11.364407300949097
3099934,89.0,-332.0,-329.0,14.288366746902465
3575629,-679.0,-1380.0,359.0,16.38962395191193
2100369,25.0,484.0,159.0,28.43644757270813
502715,-31.0,268.0,231.0,23.64070930480957
2554512,-591.0,244.0,495.0,12.042363238334653
238138,-311.0,388.0,247.0,14.384762644767767
3164358,-215.0,212.0,143.0,14.563787770271304
3000364,-111.0,-620.0,-657.0,11.454682731628418
312732,-143.0,660.0,175.0,20.50121455192566
3540492,273.0,572.0,151.0,38.03187980651857
368767,-199.0,396.0,215.0,40.0
843715,-15.0,460.0,-233.0,12.571027207374573
1934374,-159.0,692.0,175.0,15.13259518146515
3041943,417.0,-1364.0,-561.0,14.506834363937381
3253157,97.0,612.0,151.0,37.70487699508667
955507,-615.0,-324.0,415.0,11.171353816986084
1933131,-191.0,292.0,143.0,14.65695812702179
892440,169.0,-636.0,-489.0,10.118679022789005
3034930,209.0,-972.0,-977.0,12.615557432174684
849441,-39.0,76.0,215.0,11.710320591926575
463068,-183.0,228.0,183.0,11.70551323890686
1746896,-303.0,-188.0,159.0,35.26987733840943
363744,-215.0,-28.0,215.0,26.29452705383301
1955634,409.0,-884.0,-969.0,28.55254135131836
1936726,-351.0,-28.0,143.0,13.540336775779725
365854,-47.0,124.0,231.0,20.363351583480835
359363,289.0,220.0,-257.0,10.043710017204283
3407882,-119.0,-1068.0,519.0,27.677058696746826
2518929,-407.0,780.0,199.0,10.871941590309145
2162522,-47.0,612.0,167.0,22.55087828636169
2476450,657.0,12.0,-729.0,19.53041546344757
3654140,89.0,-380.0,-249.0,17.146953201293947
1991255,-95.0,620.0,23.0,12.472449016571044
